Geneid,control Evs Tx_1,control Evs Tx_2,control Evs Tx_3,IL-10 Evs Tx_1,IL-10 Evs Tx_2,IL-10 Evs Tx_3
ENSMUSG00000078657,0,0,0,0,0,0
ENSMUSG00000103902,0,0,0,0,0,0
ENSMUSG00000049133,0,0,0,0,0,0
ENSMUSG00000102609,0,0,0,0,0,0
ENSMUSG00000027966,0,0,0,0,0,0
ENSMUSG00000106452,0,0,0,0,0,0
ENSMUSG00000077410,0,0,0,0,0,0
ENSMUSG00000105225,0,0,0,0,0,0
ENSMUSG00000102439,0,0,0,0,0,0
ENSMUSG00000081640,0,0,0,0,0,0
ENSMUSG00000102485,0,0,0,0,0,0
ENSMUSG00000103273,0,0,0,0,0,0
ENSMUSG00000102476,0,0,0,0,0,0
ENSMUSG00000041991,0,0,0,0,0,0
ENSMUSG00002076970,0,0,0,0,0,0
ENSMUSG00000103765,0,0,0,0,0,0
ENSMUSG00000041984,0,0,0,0,0,0
ENSMUSG00000104171,0,0,0,0,0,0
ENSMUSG00002075117,0,0,0,0,0,0
ENSMUSG00000057829,0,0,0,0,0,0
ENSMUSG00000052415,0,0,0,0,0,0
ENSMUSG00000027965,0,0,0,0,0,0
ENSMUSG00000027908,0,0,0,0,0,0
ENSMUSG00000104135,0,0,0,0,0,0
ENSMUSG00000106510,0,0,0,0,0,0
ENSMUSG00000088346,0,0,0,0,0,0
ENSMUSG00002075856,0,0,0,0,0,0
ENSMUSG00000027907,0,0,0,0,0,0
ENSMUSG00000105829,0,0,0,0,0,0
ENSMUSG00000103031,0,0,0,0,0,0
ENSMUSG00000041959,0,0,0,0,0,0
ENSMUSG00000103406,0,0,0,0,0,0
ENSMUSG00000104470,0,0,0,0,0,1
ENSMUSG00000103362,14,21,14,8,16,8
ENSMUSG00000094084,0,0,0,0,0,0
ENSMUSG00000104144,0,0,0,0,1,0
ENSMUSG00000103350,0,0,0,0,0,0
ENSMUSG00000104229,0,0,0,0,0,0
ENSMUSG00000102511,0,0,0,0,0,0
ENSMUSG00000103210,0,0,0,0,0,0
ENSMUSG00000097761,0,0,0,0,0,0
ENSMUSG00000050931,0,0,0,2,0,0
ENSMUSG00000104754,0,0,0,0,0,0
ENSMUSG00000027630,29,48,53,46,72,44
ENSMUSG00000103293,0,0,0,0,0,0
ENSMUSG00000087775,0,0,0,0,0,0
ENSMUSG00000102987,0,0,0,0,0,0
ENSMUSG00000102866,0,0,0,0,0,0
ENSMUSG00000088846,0,0,0,0,0,0
ENSMUSG00000103688,0,0,0,0,0,0
ENSMUSG00000103769,0,0,0,0,0,0
ENSMUSG00000078780,0,0,0,0,0,0
ENSMUSG00002076321,0,0,0,0,0,0
ENSMUSG00000103535,0,0,0,0,0,0
ENSMUSG00000088874,0,4,0,0,0,4
ENSMUSG00000047213,0,0,0,0,0,0
ENSMUSG00000084863,43,52,39,47,38,68
ENSMUSG00000068747,3176,3650,3444,4223,4172,4265
ENSMUSG00000105358,868,945,873,978,934,929
ENSMUSG00000078601,14,12,11,5,8,6
ENSMUSG00000068745,578,628,705,845,768,862
ENSMUSG00000074281,0,2,0,0,0,0
ENSMUSG00000068744,0,0,0,0,0,0
ENSMUSG00000068740,7,3,9,2,10,2
ENSMUSG00000068739,58,85,86,72,93,95
ENSMUSG00000089188,7,5,13,6,14,10
ENSMUSG00000106101,14,29,33,46,19,31
ENSMUSG00000054199,156,412,288,329,190,181
ENSMUSG00000106218,2,5,4,4,4,6
ENSMUSG00000064738,0,0,0,0,0,0
ENSMUSG00000068922,945,1316,1319,1515,1285,1526
ENSMUSG00000118681,9,17,6,11,10,5
ENSMUSG00000068921,281,341,363,365,370,389
ENSMUSG00000119738,0,1,0,1,3,2
ENSMUSG00000045092,0,0,0,0,0,0
ENSMUSG00000033554,30,24,45,44,26,36
ENSMUSG00000105108,0,0,0,0,0,0
ENSMUSG00000105017,0,6,0,1,1,0
ENSMUSG00000104803,0,0,0,0,1,0
ENSMUSG00000104723,0,0,0,0,0,0
ENSMUSG00000105645,0,0,0,0,0,0
ENSMUSG00000102283,0,0,0,0,0,0
ENSMUSG00002076386,0,0,0,0,0,0
ENSMUSG00000069125,0,0,0,0,0,0
ENSMUSG00000103245,0,0,0,0,0,0
ENSMUSG00000017688,0,0,0,0,0,0
ENSMUSG00000027834,424,492,434,469,404,486
ENSMUSG00000102625,585,683,703,686,683,901
ENSMUSG00000102188,0,0,0,0,0,0
ENSMUSG00000088638,0,0,0,0,0,0
ENSMUSG00000094482,0,0,0,0,0,0
ENSMUSG00000068999,0,0,0,0,0,0
ENSMUSG00000090581,0,0,0,0,0,0
ENSMUSG00000093699,0,0,0,0,0,0
ENSMUSG00000093484,0,0,0,0,0,0
ENSMUSG00000088735,0,0,0,0,0,0
ENSMUSG00000093503,0,0,0,0,0,0
ENSMUSG00000092049,0,0,0,0,0,0
ENSMUSG00000093395,0,0,0,0,0,0
ENSMUSG00000093546,0,0,0,0,0,0
ENSMUSG00000103345,0,0,0,0,0,0
ENSMUSG00000084617,0,0,0,0,0,0
ENSMUSG00000027776,0,0,0,0,0,0
ENSMUSG00000058360,0,0,0,0,0,0
ENSMUSG00000102677,0,0,0,0,0,0
ENSMUSG00000102936,0,0,0,0,0,0
ENSMUSG00000102853,0,0,0,0,0,0
ENSMUSG00000103218,0,0,0,0,0,0
ENSMUSG00000091272,0,0,0,0,0,0
ENSMUSG00000046999,0,0,0,0,0,0
ENSMUSG00000093384,0,0,0,0,0,0
ENSMUSG00000103007,0,0,0,0,0,0
ENSMUSG00000093730,0,0,0,0,0,0
ENSMUSG00000093402,0,0,0,0,0,0
ENSMUSG00000093505,0,0,0,0,0,0
ENSMUSG00000028145,0,0,0,0,0,0
ENSMUSG00000105506,0,0,0,0,0,0
ENSMUSG00000028148,0,0,0,0,0,0
ENSMUSG00000105708,0,0,0,0,0,0
ENSMUSG00000091648,0,0,0,0,0,1
ENSMUSG00000028150,0,0,0,0,0,0
ENSMUSG00000105391,0,0,0,0,0,0
ENSMUSG00000044505,6,5,2,2,8,7
ENSMUSG00000097515,41,41,49,64,35,78
ENSMUSG00000041912,203,162,263,182,116,351
ENSMUSG00000106032,224,280,326,347,155,382
ENSMUSG00000104756,6,12,8,8,13,13
ENSMUSG00000028141,0,0,0,0,0,0
ENSMUSG00000028140,0,0,0,0,0,0
ENSMUSG00000104695,0,0,2,0,0,0
ENSMUSG00000028139,8,5,4,8,11,4
ENSMUSG00000028137,38,15,21,47,62,19
ENSMUSG00000106061,6,8,15,12,6,8
ENSMUSG00000069014,0,0,0,0,0,0
ENSMUSG00000104831,0,0,1,0,0,0
ENSMUSG00000027751,0,0,0,0,0,0
ENSMUSG00000027752,0,0,0,0,2,0
ENSMUSG00000036632,0,0,0,0,0,0
ENSMUSG00000027796,526,521,622,736,504,655
ENSMUSG00000036615,551,657,709,746,635,759
ENSMUSG00000069011,258,271,343,335,291,382
ENSMUSG00000056306,229,270,272,369,335,253
ENSMUSG00000105643,0,0,0,0,0,0
ENSMUSG00000055436,0,0,0,2,2,0
ENSMUSG00000105201,0,0,0,0,0,0
ENSMUSG00000063052,4,0,2,3,6,2
ENSMUSG00000104597,0,0,0,0,0,0
ENSMUSG00000028176,407,488,536,649,498,637
ENSMUSG00000106043,0,0,0,0,0,0
ENSMUSG00000104647,398,481,447,529,409,601
ENSMUSG00000106448,486,610,652,769,645,759
ENSMUSG00000105683,0,0,0,0,0,0
ENSMUSG00000120088,0,0,0,0,0,0
ENSMUSG00000120107,0,0,0,0,0,0
ENSMUSG00000103726,0,0,0,0,0,0
ENSMUSG00000120160,0,2,0,0,0,0
ENSMUSG00000120173,0,0,0,0,0,0
ENSMUSG00000120182,0,0,0,0,0,2
ENSMUSG00000074388,1,0,0,0,0,0
ENSMUSG00000120205,0,0,0,0,0,0
ENSMUSG00000052769,0,0,0,0,0,0
ENSMUSG00000120269,0,0,0,0,0,0
ENSMUSG00000097183,0,0,0,0,0,0
ENSMUSG00000120291,0,4,0,0,0,0
ENSMUSG00000097584,0,4,3,0,0,0
ENSMUSG00000104586,0,0,0,0,0,0
ENSMUSG00000053957,0,0,1,1,0,3
ENSMUSG00000120339,0,0,0,0,0,0
ENSMUSG00000097311,0,0,0,0,0,0
ENSMUSG00000027694,0,0,0,0,0,0
ENSMUSG00000105843,1707,1796,1951,2246,1739,2420
ENSMUSG00000120375,0,0,0,0,0,0
ENSMUSG00000102715,248,288,274,303,332,334
ENSMUSG00000120424,32,41,25,26,31,26
ENSMUSG00000106069,0,0,0,1,0,0
ENSMUSG00000120231,0,0,0,0,2,0
ENSMUSG00000085956,0,8,0,2,0,2
ENSMUSG00000097639,0,0,0,0,0,0
ENSMUSG00000120479,0,0,0,0,0,0
ENSMUSG00000105676,0,0,0,0,0,0
ENSMUSG00000119942,0,0,0,0,0,0
ENSMUSG00000096922,0,0,0,0,0,0
ENSMUSG00000120358,0,0,0,0,0,0
ENSMUSG00000105891,0,0,0,0,0,0
ENSMUSG00000097032,0,0,0,0,0,0
ENSMUSG00000106441,0,0,0,0,0,0
ENSMUSG00000103428,0,0,0,0,0,0
ENSMUSG00000120576,0,0,0,2,0,0
ENSMUSG00000120588,0,0,0,0,0,0
ENSMUSG00000103827,0,0,0,0,0,0
ENSMUSG00000120591,0,0,0,0,0,0
ENSMUSG00000085084,0,0,2,1,0,0
ENSMUSG00000105652,36,55,44,87,38,61
ENSMUSG00000120644,0,0,0,0,0,0
ENSMUSG00000106515,5,5,7,3,5,10
ENSMUSG00000104763,75,106,104,100,147,123
ENSMUSG00000098097,0,0,0,0,0,0
ENSMUSG00000106139,0,0,0,0,0,0
ENSMUSG00000120476,0,0,0,0,0,1
ENSMUSG00000098108,0,0,0,0,0,0
ENSMUSG00000091329,34,26,33,30,60,37
ENSMUSG00000120266,0,0,0,0,0,0
ENSMUSG00000102590,0,0,0,0,0,0
ENSMUSG00000106157,0,0,0,0,0,0
ENSMUSG00000120422,1,2,0,0,0,0
ENSMUSG00000120716,0,0,0,0,0,0
ENSMUSG00000120717,0,0,2,0,4,4
ENSMUSG00000120720,5,2,2,2,0,0
ENSMUSG00000104093,0,0,4,0,0,0
ENSMUSG00000105837,0,0,0,0,0,0
ENSMUSG00000119993,0,3,8,2,4,5
ENSMUSG00000106365,16,9,21,27,10,20
ENSMUSG00000120857,0,0,0,0,0,0
ENSMUSG00000120861,0,0,0,0,0,0
ENSMUSG00000080727,449,539,571,631,568,600
ENSMUSG00000097204,0,0,0,0,0,0
ENSMUSG00000120163,3,8,10,7,11,3
ENSMUSG00000085773,0,1,0,0,0,0
ENSMUSG00000120868,0,0,0,0,0,0
ENSMUSG00000120830,188,239,211,275,203,299
ENSMUSG00000120615,0,0,0,0,0,0
ENSMUSG00000093424,17,25,40,28,28,40
ENSMUSG00000120589,0,0,0,0,0,0
ENSMUSG00000120153,0,10,0,0,0,0
ENSMUSG00000120904,0,0,4,0,0,0
ENSMUSG00000097040,0,0,0,0,0,0
ENSMUSG00000120917,0,2,0,0,0,5
ENSMUSG00000119987,0,0,0,0,0,0
ENSMUSG00000104554,0,0,0,0,0,0
ENSMUSG00000120945,77,62,68,73,79,97
ENSMUSG00000106019,0,0,0,0,0,0
ENSMUSG00000120952,0,0,0,0,0,0
ENSMUSG00000120786,0,0,0,0,0,0
ENSMUSG00000120920,4,6,1,7,4,5
ENSMUSG00000120969,0,0,0,0,0,0
ENSMUSG00000098659,0,0,0,0,0,0
ENSMUSG00000054426,0,1,2,0,0,2
ENSMUSG00000097167,567,662,642,779,655,777
ENSMUSG00000119972,0,0,0,0,0,0
ENSMUSG00000120363,0,0,0,0,1,0
ENSMUSG00000120630,0,0,0,0,0,0
ENSMUSG00000102191,0,0,1,0,0,0
ENSMUSG00000120150,0,0,0,0,0,0
ENSMUSG00000119955,2647,3263,2863,3559,3246,3730
ENSMUSG00000104960,0,0,0,2,0,0
ENSMUSG00000097852,0,0,0,0,3,0
ENSMUSG00000085702,0,0,0,0,0,0
ENSMUSG00000105834,0,0,0,0,0,0
ENSMUSG00000090017,0,0,0,0,0,0
ENSMUSG00000120078,0,0,2,0,0,0
ENSMUSG00000120996,2,7,8,6,12,7
ENSMUSG00000074466,2,0,0,0,4,0
ENSMUSG00000121077,0,0,0,0,0,0
ENSMUSG00000086438,0,0,0,0,0,0
ENSMUSG00000121104,1,4,0,3,3,0
ENSMUSG00000105168,0,0,0,0,0,0
ENSMUSG00000098912,1125,1387,1478,1590,1465,1754
ENSMUSG00000120211,2932,3403,3252,3683,3874,3790
ENSMUSG00000105265,0,0,0,0,0,0
ENSMUSG00000097156,959,1163,1147,1227,1784,1032
ENSMUSG00000121018,0,0,0,0,0,0
ENSMUSG00000086968,33,32,23,23,56,15
ENSMUSG00000041750,0,0,0,0,0,0
ENSMUSG00000102775,1,2,0,0,0,0
ENSMUSG00000102570,4,1,2,2,8,1
ENSMUSG00000037111,1005,1094,1156,1249,992,1350
ENSMUSG00000102466,169,191,192,230,139,229
ENSMUSG00000097885,359,389,425,470,415,419
ENSMUSG00000104001,0,2,0,0,0,0
ENSMUSG00000104075,0,1,0,4,1,0
ENSMUSG00000104166,1,1,0,0,2,0
ENSMUSG00000085006,2,6,0,0,2,1
ENSMUSG00000121295,0,0,0,0,0,0
ENSMUSG00000107741,1,1,2,1,1,0
ENSMUSG00000121347,50,65,64,61,73,72
ENSMUSG00000074589,0,0,0,0,0,0
ENSMUSG00000121389,0,0,0,0,0,0
ENSMUSG00000070465,0,0,0,0,0,0
ENSMUSG00000121390,0,1,0,0,0,0
ENSMUSG00000074196,144,115,172,124,168,125
ENSMUSG00000121400,1,4,2,2,5,0
ENSMUSG00000103499,0,0,0,0,0,0
ENSMUSG00000121419,0,0,0,0,0,0
ENSMUSG00000090306,0,0,0,0,0,0
ENSMUSG00000121473,6,8,8,6,7,9
ENSMUSG00000104102,0,0,0,0,0,0
ENSMUSG00000103814,0,0,0,0,0,0
ENSMUSG00000088094,2,2,0,0,0,3
ENSMUSG00000103346,0,0,0,2,0,0
ENSMUSG00000103256,0,0,0,0,2,0
ENSMUSG00000064952,3,0,2,0,0,3
ENSMUSG00000064590,95,106,81,142,127,99
ENSMUSG00000008958,11,8,12,5,22,14
ENSMUSG00000005628,7648,8717,9182,10366,9231,11018
ENSMUSG00000092607,48,43,65,48,39,39
ENSMUSG00000098498,0,0,0,0,0,0
ENSMUSG00000013707,0,1,0,0,0,1
ENSMUSG00000098198,0,0,2,0,0,0
ENSMUSG00000057777,0,0,0,0,0,0
ENSMUSG00000104350,0,0,0,0,0,0
ENSMUSG00000028069,0,0,0,0,0,0
ENSMUSG00000028070,0,0,0,0,0,0
ENSMUSG00000051036,1,0,0,0,2,0
ENSMUSG00000028068,0,0,0,2,0,0
ENSMUSG00000120121,16,28,24,15,21,18
ENSMUSG00000120112,32,34,39,26,20,30
ENSMUSG00000001419,2,6,6,11,11,5
ENSMUSG00000096935,2,0,0,0,2,4
ENSMUSG00000119833,0,0,0,0,0,0
ENSMUSG00000097250,0,0,0,0,0,0
ENSMUSG00000103150,0,0,0,0,0,0
ENSMUSG00000069118,0,0,0,0,0,0
ENSMUSG00000103538,0,0,0,0,0,0
ENSMUSG00000103187,0,0,0,0,0,0
ENSMUSG00000104028,0,0,0,0,0,0
ENSMUSG00000103385,0,5,6,4,5,1
ENSMUSG00000074445,0,0,0,0,0,0
ENSMUSG00000050092,0,0,0,0,0,0
ENSMUSG00000103518,7,5,3,6,8,9
ENSMUSG00000103221,0,0,0,0,0,0
ENSMUSG00000042212,0,0,0,0,0,0
ENSMUSG00000055030,0,0,0,0,0,0
ENSMUSG00000050635,0,0,0,0,0,0
ENSMUSG00000046203,0,0,0,0,0,0
ENSMUSG00000091967,0,0,0,0,0,0
ENSMUSG00000104242,0,0,0,0,0,0
ENSMUSG00000119974,0,0,0,0,0,0
ENSMUSG00000100252,0,0,0,0,0,0
ENSMUSG00000093073,0,0,0,0,0,0
ENSMUSG00000087893,0,0,0,0,0,0
ENSMUSG00000105262,0,0,0,0,0,0
ENSMUSG00000082896,0,0,0,0,0,0
ENSMUSG00000027564,0,0,0,0,0,0
ENSMUSG00000104079,0,0,0,0,0,0
ENSMUSG00000103738,0,0,0,0,0,0
ENSMUSG00000102256,186,163,212,248,149,211
ENSMUSG00000104243,0,2,2,4,3,4
ENSMUSG00000102505,0,0,0,0,0,0
ENSMUSG00002076068,0,0,0,0,0,0
ENSMUSG00000037737,0,0,0,0,0,0
ENSMUSG00000037730,0,0,0,0,0,0
ENSMUSG00000027702,0,0,0,0,0,0
ENSMUSG00000027703,0,0,0,0,0,0
ENSMUSG00000074653,0,0,0,0,0,0
ENSMUSG00000086189,0,0,0,0,0,0
ENSMUSG00000051860,991,1051,1144,1290,1103,1289
ENSMUSG00000097786,0,0,0,0,0,0
ENSMUSG00000027706,1,2,0,4,2,2
ENSMUSG00000104361,0,0,0,0,0,0
ENSMUSG00000091575,0,0,0,0,0,0
ENSMUSG00000027901,0,0,0,0,0,0
ENSMUSG00000046259,0,0,0,0,0,0
ENSMUSG00000042157,0,0,0,0,0,0
ENSMUSG00000027925,0,0,0,0,0,0
ENSMUSG00000054215,0,0,0,0,0,0
ENSMUSG00000048455,0,0,0,0,0,0
ENSMUSG00000045539,0,0,0,0,0,0
ENSMUSG00000102345,0,0,0,0,0,0
ENSMUSG00000050359,0,0,0,0,0,0
ENSMUSG00000045566,0,0,0,0,0,0
ENSMUSG00000102308,0,0,0,0,0,0
ENSMUSG00000049128,0,0,0,0,0,0
ENSMUSG00000074435,0,0,0,0,0,0
ENSMUSG00000103523,0,0,0,0,0,0
ENSMUSG00000042165,0,0,0,0,0,0
ENSMUSG00000027996,0,0,0,0,0,0
ENSMUSG00000040289,0,0,0,0,0,0
ENSMUSG00000093865,0,0,2,0,0,0
ENSMUSG00000028012,0,0,0,4,0,0
ENSMUSG00000028010,0,0,0,0,0,0
ENSMUSG00000058952,6,0,0,0,0,9
ENSMUSG00000120149,29,24,62,46,33,38
ENSMUSG00000027999,0,4,3,4,4,2
ENSMUSG00000027997,32,43,55,64,55,74
ENSMUSG00000027994,0,0,4,0,1,0
ENSMUSG00000001052,18,37,28,19,36,19
ENSMUSG00000063328,0,0,0,0,0,0
ENSMUSG00000106072,0,0,1,0,0,0
ENSMUSG00000106276,4,0,0,0,0,0
ENSMUSG00000119756,0,1,0,0,0,0
ENSMUSG00000027739,15,5,1,10,11,21
ENSMUSG00000015697,6999,8071,7958,8820,9399,9097
ENSMUSG00000105860,7,3,2,6,6,4
ENSMUSG00000103900,533,680,679,714,687,748
ENSMUSG00000105734,36,55,40,58,57,50
ENSMUSG00000096177,4,7,8,1,0,2
ENSMUSG00000104646,2825,3257,3343,3905,3094,4298
ENSMUSG00000121472,656,701,705,772,769,872
ENSMUSG00000097532,0,0,0,0,0,0
ENSMUSG00000015522,701,671,706,821,1004,879
ENSMUSG00000105395,0,0,0,0,1,0
ENSMUSG00000028111,7,18,10,13,5,26
ENSMUSG00000120941,0,0,0,0,0,0
ENSMUSG00000038642,37,46,43,35,38,44
ENSMUSG00000083822,4,0,2,1,0,2
ENSMUSG00000028109,246,335,355,404,353,383
ENSMUSG00000105460,480,561,608,799,622,776
ENSMUSG00000060438,37,23,18,16,34,18
ENSMUSG00000038619,12505,13796,13515,16129,17951,15467
ENSMUSG00000106383,12383,13705,13182,15831,17040,13921
ENSMUSG00000038612,1,1,0,4,1,1
ENSMUSG00000120405,0,0,0,0,0,0
ENSMUSG00000015850,1102,1377,1176,1441,1876,1268
ENSMUSG00000028108,36,41,43,33,58,15
ENSMUSG00000098737,0,0,0,0,0,0
ENSMUSG00000028107,10498,12016,11515,11993,14941,11634
ENSMUSG00000028106,289,318,339,336,523,316
ENSMUSG00000104967,0,2,2,0,1,0
ENSMUSG00000089493,0,4,2,2,2,2
ENSMUSG00000105093,0,1,5,0,0,2
ENSMUSG00000015748,4602,4911,5067,5794,5545,5947
ENSMUSG00000097189,223,279,262,358,294,335
ENSMUSG00000046519,177,164,174,205,216,223
ENSMUSG00000053769,40,20,32,59,27,34
ENSMUSG00000106629,0,0,0,0,0,0
ENSMUSG00000105748,0,0,0,0,0,0
ENSMUSG00000081829,0,0,0,0,0,0
ENSMUSG00002076447,0,0,0,0,0,0
ENSMUSG00000104675,0,0,0,0,0,0
ENSMUSG00000091512,0,0,0,0,0,0
ENSMUSG00000028159,0,0,0,0,0,0
ENSMUSG00000105296,0,0,0,0,0,0
ENSMUSG00000090066,0,0,2,0,1,0
ENSMUSG00000028158,0,8,2,0,2,15
ENSMUSG00000104776,0,0,0,0,0,0
ENSMUSG00000004127,6546,7044,6722,7736,8233,7852
ENSMUSG00000068879,0,0,0,0,0,0
ENSMUSG00000060256,0,0,0,0,0,0
ENSMUSG00000058005,0,0,0,0,0,0
ENSMUSG00000103512,0,0,0,0,0,0
ENSMUSG00000102169,0,0,0,0,0,0
ENSMUSG00000102933,0,0,0,0,0,0
ENSMUSG00000102769,0,0,0,0,0,0
ENSMUSG00000102445,0,0,0,0,0,0
ENSMUSG00000094163,0,0,0,0,0,0
ENSMUSG00000103841,0,0,0,0,0,0
ENSMUSG00000102804,0,0,0,0,0,0
ENSMUSG00000104460,0,0,0,0,0,0
ENSMUSG00000104059,0,0,0,0,0,0
ENSMUSG00000102857,0,0,0,0,0,0
ENSMUSG00000094328,0,0,0,0,0,0
ENSMUSG00000102655,0,0,0,0,0,0
ENSMUSG00000095251,0,0,0,0,0,0
ENSMUSG00000102696,0,0,0,0,0,0
ENSMUSG00000103239,0,2,0,0,2,1
ENSMUSG00000102462,0,0,0,0,0,0
ENSMUSG00000104338,0,0,0,0,0,0
ENSMUSG00000102949,0,0,0,0,0,0
ENSMUSG00000102311,0,0,0,0,0,0
ENSMUSG00000102285,0,0,0,0,0,0
ENSMUSG00000089826,0,0,0,0,0,0
ENSMUSG00000074424,0,0,0,0,0,0
ENSMUSG00000090268,0,0,0,0,0,0
ENSMUSG00000090111,0,0,0,0,0,0
ENSMUSG00000089689,0,0,0,0,0,0
ENSMUSG00000089893,0,0,0,0,0,0
ENSMUSG00000089696,0,0,0,0,0,0
ENSMUSG00000089891,0,0,0,0,0,0
ENSMUSG00000104669,0,0,0,0,0,0
ENSMUSG00000106105,868,935,887,1140,1133,1119
ENSMUSG00000027840,72,64,72,51,72,69
ENSMUSG00000105925,359,464,459,545,475,447
ENSMUSG00000105355,0,1,4,1,1,0
ENSMUSG00000062127,2,1,20,8,7,7
ENSMUSG00000051788,0,0,4,3,4,2
ENSMUSG00000099370,0,0,0,2,0,0
ENSMUSG00000100962,0,0,0,0,0,0
ENSMUSG00000034109,0,0,1,2,0,0
ENSMUSG00000103024,0,0,0,0,0,0
ENSMUSG00000104448,0,4,0,4,2,8
ENSMUSG00000047959,0,0,0,0,0,0
ENSMUSG00000120721,0,0,0,0,0,0
ENSMUSG00000056145,0,0,0,0,0,0
ENSMUSG00000050179,0,0,0,0,0,0
ENSMUSG00000040724,0,0,0,0,2,0
ENSMUSG00000042861,0,0,0,0,0,0
ENSMUSG00000046213,0,0,0,0,0,0
ENSMUSG00000094613,0,0,0,0,0,0
ENSMUSG00000070368,0,0,0,0,0,0
ENSMUSG00000087260,0,0,0,0,0,0
ENSMUSG00000027896,0,0,0,0,0,0
ENSMUSG00000048109,0,0,0,0,0,2
ENSMUSG00000105532,0,0,0,0,0,0
ENSMUSG00002075593,0,0,0,0,1,0
ENSMUSG00000027895,2,2,2,0,1,0
ENSMUSG00000027894,0,0,0,0,0,0
ENSMUSG00000055891,1,0,0,0,0,0
ENSMUSG00000015947,0,0,2,1,0,0
ENSMUSG00000119427,10,15,8,11,21,17
ENSMUSG00000097851,15,12,14,20,35,30
ENSMUSG00000097807,44,31,45,48,44,42
ENSMUSG00000118876,1,0,0,0,0,0
ENSMUSG00000119030,0,0,0,10,0,3
ENSMUSG00000097539,0,0,0,0,0,0
ENSMUSG00000097299,0,0,0,0,4,0
ENSMUSG00000097041,0,2,2,8,7,12
ENSMUSG00000095836,0,0,0,0,0,1
ENSMUSG00000118406,0,0,0,0,0,0
ENSMUSG00002075569,0,0,0,0,0,0
ENSMUSG00000119563,1,3,11,7,6,11
ENSMUSG00000046317,0,0,0,0,1,0
ENSMUSG00000119774,0,0,0,0,0,0
ENSMUSG00000104642,0,0,0,0,0,0
ENSMUSG00000106429,0,0,0,0,0,2
ENSMUSG00000118677,0,0,0,0,0,0
ENSMUSG00000106641,0,0,0,0,0,0
ENSMUSG00002074915,0,0,0,0,0,0
ENSMUSG00000118698,0,0,0,0,0,0
ENSMUSG00000118936,0,0,0,0,0,0
ENSMUSG00000038403,81,96,66,89,109,45
ENSMUSG00000074398,10,17,15,26,16,7
ENSMUSG00000038393,10,6,12,16,25,10
ENSMUSG00000087610,0,0,1,0,0,0
ENSMUSG00000028104,1,0,1,6,0,2
ENSMUSG00000049097,2,9,3,2,2,10
ENSMUSG00000049288,0,5,0,1,1,4
ENSMUSG00000045327,19,14,19,26,17,7
ENSMUSG00000038374,0,0,0,0,0,1
ENSMUSG00000028102,2,0,3,1,2,6
ENSMUSG00000049349,0,0,0,0,0,0
ENSMUSG00000027905,0,0,0,0,0,0
ENSMUSG00000048458,0,0,0,0,0,0
ENSMUSG00000106317,0,0,0,0,0,0
ENSMUSG00000068798,0,0,0,0,0,0
ENSMUSG00000105677,0,0,0,0,4,0
ENSMUSG00000105842,0,0,0,1,0,0
ENSMUSG00000106341,0,1,2,0,0,0
ENSMUSG00000104910,0,0,0,0,0,0
ENSMUSG00000104835,0,0,1,0,4,3
ENSMUSG00000120730,56,88,71,66,87,48
ENSMUSG00000000562,63,43,41,55,93,55
ENSMUSG00000074344,0,0,4,5,0,0
ENSMUSG00000118531,0,0,0,0,0,0
ENSMUSG00000074342,0,0,0,0,0,0
ENSMUSG00000000563,1,10,0,5,16,5
ENSMUSG00000000561,0,6,0,0,6,5
ENSMUSG00000105852,0,1,3,0,0,3
ENSMUSG00000074340,16,14,12,17,10,14
ENSMUSG00000010136,44,64,62,65,67,52
ENSMUSG00000106093,160,131,179,211,209,138
ENSMUSG00000104592,5,7,6,6,13,4
ENSMUSG00000043873,555,628,555,725,889,697
ENSMUSG00000092072,10,1,4,4,4,11
ENSMUSG00000105277,7,1,4,2,13,3
ENSMUSG00000027950,2,18,5,15,36,11
ENSMUSG00000042579,2,0,0,0,0,0
ENSMUSG00000042572,0,0,0,0,0,0
ENSMUSG00000118654,0,0,0,0,0,0
ENSMUSG00000106564,0,0,0,9,2,4
ENSMUSG00000046280,1264,1378,1425,1694,1652,1747
ENSMUSG00000027947,5448,6308,6417,6640,6854,7805
ENSMUSG00000105941,0,0,0,0,0,0
ENSMUSG00000060671,608,734,650,701,800,652
ENSMUSG00000120086,479,610,534,556,740,529
ENSMUSG00000105082,5,11,10,5,15,8
ENSMUSG00000065045,0,2,10,0,10,2
ENSMUSG00000027944,4,5,17,1,2,6
ENSMUSG00000105552,14,6,6,5,3,4
ENSMUSG00000042520,1346,1632,1374,1634,1956,1436
ENSMUSG00000077569,0,0,0,0,0,0
ENSMUSG00000098397,0,0,0,0,0,0
ENSMUSG00000027942,97,75,73,79,99,76
ENSMUSG00000118504,2,3,11,6,6,2
ENSMUSG00000090005,13,0,13,9,2,6
ENSMUSG00000118506,0,0,0,0,0,0
ENSMUSG00000077996,2,1,2,0,0,1
ENSMUSG00000027940,9975,11697,11514,13017,10354,14067
ENSMUSG00000027939,10167,12528,12645,13873,12811,14029
ENSMUSG00000064930,1,2,3,2,3,4
ENSMUSG00000104649,2016,2020,2096,2342,2423,2348
ENSMUSG00000084527,0,0,0,0,0,0
ENSMUSG00000090733,0,4,0,3,2,3
ENSMUSG00000027935,0,4,0,2,0,5
ENSMUSG00000027937,0,0,0,0,0,0
