"","control_cells_1","control_cells_2","control_cells_3","LPS_cells_1","LPS_cells_2","LPS_cells_3"
"Comt",4978.61685746953,5056.85535790983,4418.87887617959,3843.91206392626,4306.5491385459,4438.96250529874
"Rtca",963.525752821083,1016.80746794524,982.817739725371,1300.58235704221,1424.21310093644,1147.81063065829
"Dbt",455.331995410462,480.215012088989,488.693903730847,750.444483672944,600.532252238177,583.422816412548
"Dazap2",15101.6442805,16727.9929578001,15412.3197372182,16789.0794072845,15489.1378719355,16885.950422172
"Mcts1",723.245016456723,797.33813327983,835.123582153381,968.383718123075,761.33050556971,1015.517365599
"Rem1",231.870910591607,157.051450494512,166.155927268488,62.0668369955066,52.5055521082559,59.008506717093
"Trappc10",1428.46897768612,1417.4900147197,1434.58810406322,1488.19347796044,1409.99284724045,1104.03012567464
"Ccm2",2148.10978309738,2222.88206853771,2151.33916286846,2142.71648627669,2503.85851616245,2405.07252377571
"Tbrg4",846.989595684368,907.072800612534,853.58535184988,931.707859898458,1147.46508669918,1261.06889355078
"Mx1",0,0,5.42993226367608,73.3517164492351,87.5092535137598,98.9820112673818
"Ndufa9",5372.67726510709,5163.56980504072,5029.20326261679,4856.72999489839,5327.12580765013,5260.32284879634
"Lck",301.552324137272,227.523255203588,245.432938318159,354.063092860731,392.697775142997,473.019803845084
"Galnt1",642.750969774663,639.279942718046,716.751058805243,993.774696893964,723.04520715744,699.536329630054
"Mkrn2",828.968540457041,882.911038997994,788.426164685767,854.829618619932,864.153878448378,873.706599456312
"Raf1",2985.48814932717,2875.2496321303,3003.83852826561,2747.86814698288,2749.9782916699,2566.87004219355
"Pdgfb",1463.30968445895,1391.31477297061,1593.14212616256,672.860937428561,820.399251691498,759.496586455487
"Acvrl1",2068.81714009714,2148.38330355954,2141.56528479385,1816.86559205029,2127.56872605328,1947.28072166407
"Grasp",40.8477251819412,78.525725247256,62.9872142586425,45.1395178149139,42.6607610879579,40.925254658629
"Acvr1b",124.945982909467,112.754887534521,95.566807840699,145.292822966754,207.834477095179,133.245015167629
"Tom1l2",2082.03258059718,1898.71176687596,1861.38077998816,1174.33276815362,1286.38602665227,1383.84465752666
"Zfp385a",3014.32183769089,3346.40398361383,3120.03907870828,2104.63001812036,2609.96348604789,2582.09804392699
"Itga5",15839.3061411386,13208.4296826154,15807.6188060138,9456.72898222447,12077.3708505678,12065.3361234288
"Wdr77",2484.50281400748,2535.97822945946,2451.07142382338,2953.11189204757,2787.16972441325,3086.5256013473
"Adora3",7.20842209093079,33.2224222199929,13.0318374328226,36.6758582246176,47.0362237636459,30.4560034668867
"Atp5f1",13758.4749642232,14495.0434885896,13478.1778648968,19717.5056255271,18238.0222979365,18487.7458545086
"Hnrnpd",934.69206445736,951.369363572525,984.989712630841,1775.95790403052,1333.42225041591,981.254361698756
"Dynlt1c",225.863892182498,151.011010090877,187.875656323192,262.373447299187,172.830775689676,200.819272859784
"C1d",545.437271547097,535.585715788977,501.72574116367,592.456171320745,496.615013690587,628.155071504538
"Gm2a",16953.0073541874,18169.6447341343,18350.9990783197,4283.31705765582,4397.33998906643,4454.19050703218
"Krit1",472.151646955967,510.417214107164,503.89771406914,460.564142705294,368.632730426713,514.896808612053
"Clcn4",1213.41771864002,996.672666599788,1188.06917929233,728.580029731345,886.031191826818,777.579838513951
"Hk2",4917.34526969662,5157.52936463708,5930.57201838702,3041.98031774568,3191.90002191439,2989.4470902966
"Myo18a",3696.71912896568,3661.51362467013,3807.46850328967,2000.95018813923,2385.72102391888,2224.24000319107
"Haao",129.751597636754,158.058190561785,130.318374328226,35.9705532587595,12.032522358142,25.6972529251857
"Cd52",2502.52386923481,2311.47519445769,2141.56528479385,10346.8238491373,12320.2090290685,11023.1697547963
"Abhd15",103.320716636675,135.909909081789,108.598645273522,108.616964742137,138.920939953094,113.258262892485
"Loxl3",42.049128863763,27.1819818163579,67.3311600695834,7.0530496585803,25.1589103852059,8.56575097506188
"Kat2b",168.196515455052,138.930129283607,192.219602134133,233.455943699008,141.108671290938,160.845768309495
"Rab5b",2023.16380018791,1968.17683151776,2070.97616536606,1654.64544990294,1690.02245848449,1778.82095248785
"Dnmt3l",168.196515455052,153.024490225422,108.598645273522,394.265475914639,467.080640629693,458.743552219981
"Icosl",410.880059183055,367.460124554467,423.534716566734,584.697816696307,766.79983391432,656.707574754745
"Spg7",2408.81438205271,2474.56708535584,2494.51088193279,2120.8520323351,2137.41351707358,2420.30052550915
"Rpl13",31265.3294157305,33916.0661263437,32384.1160205641,24383.097974678,25921.3347564446,26678.5072868844
"Chmp1a",8009.75834670593,8766.69250580904,8506.53188427495,6621.40301947518,7485.32277243323,7374.15983941994
"Rpa1",2610.65020059877,3026.26064222117,2781.21130545489,3506.07098528027,3848.21942326759,4045.88971055423
"Serpinf1",270.315828409905,305.042240383571,194.391575039604,100.15330515184,103.91723854759,134.19676527597
"Tubgcp3",1313.13422423123,1346.01146994335,1165.26346378489,1336.55291030097,1254.66392225353,1251.55139246738
"Polr3d",505.790950046977,620.151881439868,699.375275561479,782.183207136555,810.5544606712,865.14084848125
"Ddx3x",4870.49052610557,5281.3583929116,5509.20927472575,6210.21022437995,5119.29133055495,5404.98886526405
"Il12rb1",445.720765955887,384.5747056981,408.330906228441,335.725163748422,365.351133419947,504.427557420311
"Kcnn3",2.4028073636436,2.01348013454503,4.34394581094086,29.6228085660373,50.3178207704119,19.0350021668042
"Usp32",448.123573319531,382.561225563555,439.824513357762,574.823547174294,321.596506663067,547.25631229562
"Txnrd3",576.673767274464,564.78117773988,641.817993566513,703.189050960456,721.951341488518,759.496586455487
"Zfp512b",579.076574638107,662.434964265314,601.63649481531,409.076880197657,347.849282717195,336.919538352434
"Dnajc5",7114.71260374869,6875.02791940399,7075.20173956993,7069.97697776089,7159.35080309447,6788.83352279071
"Tpd52l2",3518.91138405605,3660.50688460286,3740.13734322008,4219.83961072859,4179.66072095095,4254.32298428074
"Fmr1",526.214812637948,604.044040363508,602.722481268045,562.12805778885,375.195924440245,555.822063270682
"Il4",30.035092045545,41.276342758173,39.0955122984678,35.2652482929015,44.8484924258019,31.4077535752269
"Pxmp4",926.282238684607,1104.39385379795,875.305080904584,692.609476472585,606.001580582786,617.685820312796
"Dlg3",25.2294773182578,25.1685016818128,43.4394581094086,14.8114042830186,9.84479102029798,40.925254658629
"Gnb1l",185.016167000557,172.1525515036,195.477561492339,191.137645747526,195.801954737038,158.942268092815
"Smarcb1",1561.82478636834,1562.46058440694,1533.41287126213,1622.90672643933,1838.78818945788,2094.8019884568
"Hip1r",62.4729914547336,67.4515845072584,60.8152413531721,149.524652761902,154.235059318002,155.135267659454
"Nsun5",822.961522047932,963.450244379795,790.598137591237,777.951377341407,997.605490056862,1084.0433733995
"Top1mt",427.69971072856,517.464394578072,485.435944372642,491.597561203047,585.218132873269,636.7208224796
"Mmp14",13.2154405000398,14.0943609418152,9.77387807461695,16.2220142147347,35.0037014055039,36.166504116928
"Slc7a7",104.522120318497,82.5526855163461,42.3534716566734,205.243745064687,227.524059135775,172.266769609578
"Oxa1l",1803.30692641452,1960.12291097958,1953.68962847065,1533.33299577536,1780.81330900501,1864.47846223847
"Heatr6",985.151019093875,1133.58931574885,1091.41638499889,1770.31546430366,2141.78897974927,1802.61470519636
"Ccl3",3199.33800469145,2230.93598907589,2897.41185589756,30628.5734473508,38407.8113671892,38680.0761530545
"Ilf2",2412.41859309817,2428.2570422613,2283.82951010216,3449.64658801162,3765.08563242951,3624.26441255952
"Chtop",2811.28461546301,2969.88319845391,3306.82874857873,2974.27104102331,2795.92064976463,3244.51611933177
"Snapin",2482.10000664384,2575.24109208309,2529.26244842032,2445.99762159565,2375.87623289858,2134.77549300709
"S100a4",44.4519362274066,51.3437434308982,36.9235393929973,28.2121986343212,31.7221043987379,19.0350021668042
"S100a3",24.028073636436,12.0808808072702,7.60190516914651,0.70530496585803,8.75092535137598,4.75875054170105
"S100a6",7529.19687397721,6547.83739754043,6192.2947534962,3195.73680030273,3697.26596095635,3364.43663298264
"Icam2",126.147386591289,93.6268262563437,89.0508891242877,102.269220049414,129.076148932796,113.258262892485
"Mapk7",1811.71675218727,1920.86004835596,1784.27574184396,1308.34071166665,1428.58856361213,1474.26091781898
"Epn2",270.315828409905,318.129861258114,337.741786800652,384.391206392626,439.733998906643,378.796543119403
"B9d1",49.2575509546938,50.3370033636257,76.0190516914651,57.1297022345004,54.6932834460999,90.4162602923199
"Sec24b",2997.50218614539,3130.96160921752,3263.38929046932,2276.01912482386,2317.90135244571,2458.37052984276
"N4bp3",630.736932956445,549.680076730792,696.117316203274,280.006071445638,311.751715642769,390.217544419486
"Rmnd5b",2532.55896128035,2617.52417490853,2429.35169476868,1486.78286802873,1470.15545903116,1619.87868439504
"Nhp2",3831.27634132972,4228.30828254456,3582.66930757348,5591.65776932246,6990.89549008048,6726.01801564026
"Vps9d1",479.360069046898,431.891488859908,433.308594641351,480.312681749318,457.235849609395,483.489055036826
"Zfp276",388.053389228441,503.370033636257,585.346698024281,397.792000743929,518.492327069027,485.392555253507
"Mfsd10",1824.93219268731,2213.82140793226,1975.40935752536,1545.32318019494,1822.38020442405,1948.23247177241
"Luzp1",555.048501001671,558.740737336245,759.104530461916,557.896227993702,611.470908927397,458.743552219981
"Kctd10",1019.99172586671,1153.7241170943,1114.22210050633,744.80204394608,811.648326340122,775.676338297271
"Poldip2",4946.17895806035,5177.66416598253,4880.42311859206,4308.7080364267,4776.91137618236,5134.69183449543
"Ift20",377.240756092045,337.257922536292,344.257705517063,406.960965300083,469.268371967537,456.840052003301
"Lgals9",4618.195752923,4817.25122189898,4648.02201770672,8099.01692294776,10044.9684377107,9894.39412630482
"Araf",2987.89095669081,3171.23121190842,3066.82574252425,3056.08641706284,3292.53566345521,3050.35909723037
"Cfp",5719.88292915358,6083.7302265278,5702.51486331262,7237.13425466924,10085.4414674608,9581.26834066089
"Uxt",407.27584813759,362.426424218105,389.869136531943,473.964937056596,483.488625663523,427.335798644754
"Cnnm3",111.730542409427,71.4785447763484,45.6114310148791,48.6660426442041,33.9098357365819,63.767257258794
"Lman2l",2163.72803096106,2016.50035474684,2329.44094111704,1179.97520788048,1023.85826611099,1202.06038683368
"Mcm3ap",2449.66210723465,2491.68166649947,2486.90897676364,2455.87189111766,2463.38548641234,2495.48878406803
"Pcnt",606.708859320009,696.664126552579,767.792422083798,710.242100619036,700.074028110078,601.506068471012
"Mxd1",1319.14124264034,1590.64930629057,1265.17421743653,1306.93010173493,1383.74007118633,1375.2789065516
"Gmcl1",1064.44366209411,1122.51517500885,1273.86210905841,1081.23251266036,1024.95213177991,992.675362998839
"Snrnp27",672.786061820207,761.09549085802,749.330652387299,903.495661264136,766.79983391432,859.430347831209
"Oas1c",52.8617620001592,110.741407399976,56.4712955422312,177.031546430365,202.365148750569,254.117278926836
"Ocrl",39.6463215001194,37.249382489083,11.9458509800874,147.408737864328,187.051029385662,135.14851538431
"Calm1",10931.5721008966,10757.0176188068,9908.54039475611,17158.6592093942,17711.872911185,17459.8557375011
"Agpat3",2745.20741296281,2658.80051766671,2494.51088193279,2952.40658708171,2906.40108232575,2750.55781310321
"Sema6b",388.053389228441,544.64637639443,483.263971467171,487.365731407899,531.618715096091,508.234557853672
"Uhrf1",2085.63679164264,2889.34399307211,2104.64174540085,5593.77368422004,6474.5908943493,6627.98775448122
"Dpp9",2616.65721900788,2703.0970806267,2613.96939173366,2521.46525294246,2601.21256069651,2477.40553200957
"Lsr",39.6463215001194,17.1145811436327,30.407620676586,10.5795744878704,9.84479102029798,16.1797518417836
"Gramd1a",1570.23461214109,1654.07393052874,1663.73124559035,2055.96397547616,2254.45714364824,2495.48878406803
"Hpn",0,0,0,81.8153760395315,75.4767311556178,65.6707574754745
"Ckb",3827.67213028425,3652.45296406468,3718.41761416538,1347.13248478884,1958.01954737038,1836.8777090966
"Sp1",659.570621320168,675.522585139856,791.684124043972,752.560398570518,730.702266839894,561.532563920724
"Itgb7",1761.25779755076,2184.62594598135,1900.47629228663,3833.33248943839,4969.43173391263,5204.16959240427
"Myg1",2126.48451682458,2098.04630019592,2081.83602989341,1652.52953500536,2170.22948714124,2013.90322924788
"Rarg",175.404937545983,234.570435674496,334.483827442447,339.95699354357,373.008193102401,345.485289327496
"Pfdn5",2647.89371473524,2438.32444293403,2371.79441277371,2223.82655735037,2244.61235262794,2310.84926305003
"Rrp15",404.873040773946,455.046510407176,469.146147581613,591.750866354887,591.781326886801,572.953565220806
"Rnd2",242.683543728003,232.556955539951,206.337426019691,184.084596088946,192.520357730272,262.683029901898
"Srr",401.268829728481,244.637836347221,349.68763778074,216.528624518415,217.679268115477,226.51652578497
"Acp5",1776.87604541444,1878.57696553051,1774.50186376934,2728.82491290472,3165.64724586026,3405.36188764127
"Fbxo9",216.252662727924,239.604136010858,245.432938318159,469.733107261448,404.730297501139,425.432298428074
"Vps50",3109.23272855482,3087.6717863248,3179.76833360871,2915.02542389124,2545.42541158149,2635.39604999404
"Hars",2515.73930973485,2660.81399780125,2555.32612328596,3652.06911321288,4168.72206426173,3846.02218780279
"Zmat2",1025.99874427582,909.086280747079,928.51841708861,1093.22269707995,1011.82574375285,1106.88537599966
"Ube2c",1398.43388564057,1771.86251839962,1291.23789230217,3083.59331073131,3250.96876803618,3399.65138699123
"Smg5",1248.25842541285,1193.9937197852,1315.12959426235,1775.25259906466,2166.94789013448,2028.17948087299
"Cct3",16585.3778275499,17767.9554472926,16306.0865878193,51152.9479538195,56456.5949044021,53846.2141294557
"Glmp",27832.9190967656,27219.2311988469,27311.4732998379,28249.5797975117,33991.8756617511,33081.8820157973
"Mef2d",8341.34576288875,8445.54242434911,8972.42007249835,4233.94571004575,3674.29478190899,4289.53773828932
"Tmem79",19.2224589091488,13.0876208745427,14.1178238855578,23.980368839173,8.75092535137598,27.6007531418661
"Snd1",11819.4094217629,12683.9181075664,11593.9913694012,12302.6345194616,14835.0062019201,14813.9904363154
"Col18a1",273.92003945537,218.462594598135,301.90423386039,848.48187392721,1085.11474357062,1103.0783755663
"Slc19a1",856.600825138943,973.51764505252,1132.68387020283,876.694072561531,1021.67053477315,986.964862348797
"Kpnb1",1516.17144645911,1669.17503153783,1327.07544524243,2636.42996237732,2998.28579851519,2734.37806126142
"Npepps",3114.0383432821,3253.78389742476,2981.03281275817,2606.80715381128,2547.61314291933,2527.8482877516
"Mrpl10",1909.03045041484,1729.57943557418,1828.8011864061,1539.68074046808,1699.86724950478,1685.54944187051
"Cyp51",1173.7713971399,1120.50169487431,1062.09475077504,2586.3533098014,2894.36855996761,2789.57956754515
"Tcf25",11018.0731659877,11859.3979924702,11609.1951797395,7913.5217169271,8853.74872425465,8702.80299066288
"Tubb6",3457.63979628314,4562.54598487903,3595.7011450063,7113.00058067823,8633.88172480132,8457.2514627111
"Def8",2140.90136100645,2460.47272441402,2256.67984878378,3417.20255958216,4073.55575106552,3837.45643682772
"Itga3",42.049128863763,59.3976639690783,38.0095258457326,64.8880568589388,42.6607610879579,61.8637570421136
"Foxm1",696.814135456643,827.540335298006,690.687383939597,1277.30729316889,1474.53092170685,1467.5986670606
"Itfg2",223.461084818855,230.543475405406,243.260965412688,165.746666976637,197.989686074882,183.68777090966
"Tulp3",136.960019727685,150.004270023604,141.178238855578,150.935262693618,180.48783537213,173.218519717918
"Gtf2h4",1726.41709077793,1850.38824364688,1652.871381063,1464.21310912127,1570.79110057199,1684.59769176217
"Tubb5",9254.41256107332,11459.722185763,9403.55669423424,14407.264537582,17312.6119420285,17058.2171917816
"Ell2",895.04574295724,988.618746061608,988.247671989047,2421.31194779062,1923.01584596487,2270.87575849974
"Jup",503.388142683334,606.057520498053,545.165199273078,526.862809495948,508.647536048729,573.905315329146
"Nom1",1142.53490141253,1146.67693662339,1236.93856966541,1164.45849863161,1393.58486220662,1381.94115730998
"Ergic1",7873.99973066007,7695.52107423109,7724.62163830559,8781.75212989833,9151.28018620143,9119.66953811589
"Acap1",2307.89647277968,2508.7962476431,2375.05237213192,672.155632462703,632.254356636914,668.128576054827
"Tcea3",27.6322846819014,21.1415414127228,16.2897967910282,25.3909787708891,38.2852984122699,26.6490030335259
"Ifrd1",2831.70847805398,2464.49968468311,3103.74928191725,5544.40233660997,5887.18503013819,5497.30862577305
"Stk38l",1271.08509536746,951.369363572525,1122.90999212821,870.346327868809,860.872281441612,659.562825079765
"Brpf1",2405.21017100724,2434.29748266494,2427.17972186321,2103.9247131545,2178.98041249262,2294.66951120825
"Akr1b3",5254.93970428855,5844.12609051694,5174.7254472833,5690.40046454259,6536.94123747786,6724.11451542358
"Hoxc6",151.376863909547,165.105371032692,131.404360780961,123.428369025155,142.20253695986,136.10026549265
"Gstt3",307.559342546381,342.291622872654,333.397840989711,183.379291123088,228.617924804697,199.867522751444
"Ddt",102.119312954853,91.6133461217987,84.7069433133469,110.732879639711,107.198835554356,118.968763542526
"Ddx18",1730.02130182339,1788.97709954326,1672.41913721223,2139.1899614474,2469.94868042587,2339.40176630024
"Ubl3",6914.07818888445,7151.88143790393,7138.18895382857,4789.72602314188,3383.32651397574,2958.03933672137
"Gramd3",376.039352410223,249.671536683583,354.03158359168,283.532596274928,305.188521629237,306.463534885547
"Eef1e1",1275.89071009475,1372.18671169244,1065.35271013325,2064.42763506645,1905.51399526212,2263.26175763302
"Akt1",4866.88631506011,5611.56913497699,4745.76079845289,4708.61595206821,3075.95026100866,2608.74704696051
"Il16",1023.59593691217,955.396323841615,1032.77311655119,675.682157291993,760.236639900788,691.922328763332
"Tcirg1",19782.3130248777,20473.0660080538,19811.6508572485,20884.0800390563,25815.2297865591,24500.903039002
"Naglu",10133.8400561669,10167.0679393851,9849.89712630841,2764.09016119762,2993.91033583951,3331.12537919073
"Coasy",3852.90160760251,3763.19437146465,3950.81871505072,2343.72840154623,2271.95899435099,2409.83127431741
"Smo",957.518734411974,971.504164917975,781.910245969356,636.890384169801,561.153088156985,591.03681727927
"Crnkl1",932.289257093716,1197.01393998702,1011.05338749649,1161.63727876818,803.991266657668,938.425606823447
"Rin2",1934.2599277331,2234.96294934498,1901.56227873936,1418.3682863405,1333.42225041591,1243.93739160065
"Chordc1",947.907504957399,1072.17817164523,1075.12658820786,1408.49401681849,1303.88787735502,1262.02064365912
"Rtcb",4541.3059172864,4550.46510407176,4146.29627654305,4181.75314257226,4446.56394416792,4742.57078985926
"Pwp1",4389.92905337685,4027.96700915732,4182.13382948332,5299.66151345724,5809.52056764473,5342.1733581136
"Fbxo7",852.996614093477,842.641436307093,1047.97692688948,627.721419613647,715.388147474986,725.23358255524
"Capns1",4134.03006914881,3889.03687987372,3720.58958707085,2568.72068565495,3156.89632050888,3157.90685947282
"Folr1",247.489158455291,238.597395943586,208.509398925161,43.0236029173398,51.4116864393339,39.9735045502888
"Clpb",3779.61598301138,4172.93757884457,3571.80944304613,2853.66389186159,3361.4492005973,3481.50189630849
"X45176",2017.1567817788,2165.49788470318,2039.48255823674,2164.58094021829,2008.33736814079,2326.07726478347
"Zdhhc4",1400.83669300422,1356.07887061608,1460.65177892887,1254.73753426144,1366.23822048357,1377.18240676828
"Rac1",9545.15225207419,10343.2474511578,9532.78908210973,9603.43241512294,7960.06047274537,7377.9668398533
"Nup214",4738.33612110518,5136.38782322436,4870.64924051744,6123.45771357942,7281.86375801374,7160.0160650434
"Ugp2",9024.94445784535,8739.51052399269,9538.2190143734,5519.71666280494,4896.14273409486,5210.83184316265
"Trmt1",2718.77653196273,2958.80905771392,2881.12205910653,2371.94060018055,2632.93466509525,2622.07154847728
"Nacc1",1513.76863909547,1596.68974669421,1572.50838356059,1581.2937334537,1787.37650301854,1903.50021668042
"Nfix",141.765634454972,134.903169014517,135.748306591902,65.5933618247968,75.4767311556178,81.850509317258
"Slc1a5",5418.33060501631,5330.68865620796,5718.80466010365,6886.5976866378,8024.59854721177,8056.56466709987
"Uba1",13714.0230279958,14164.8327465243,13912.5724459909,12873.2262368408,15840.2687516594,15355.5362479609
"Vwf",4322.65044719483,3987.69740646642,4613.2704512192,1281.53912296404,1478.90638438254,1352.43690395144
"Siae",2515.73930973485,2019.52057494866,2208.89644486343,1498.77305244831,1395.77259354447,1243.93739160065
"Spa17",76.8898356365951,50.3370033636257,48.8693903730847,10.5795744878704,10.93865668922,21.8902524918248
"Fam50a",3600.60683441993,3331.30288260475,3418.68535321046,2887.51853022277,3046.41588794776,3079.86335058892
"Emd",1361.1903715041,1144.66345648885,1209.78890834703,1003.64896641598,992.136161712252,976.495611157055
"Taco1",308.760746228202,304.035500316299,276.92654544748,305.397050216527,316.127178318457,336.919538352434
"Npas1",26.4308810000796,28.1887218836304,17.3757832437635,35.9705532587595,51.4116864393339,23.7937527085052
"Sipa1l2",2467.68316246198,2435.30422273221,2594.42163558443,1317.5096762228,1109.17978828691,1125.92037816647
"Ap4e1",1093.27735045784,1281.58010563791,1249.97040709823,1121.43489571427,881.65572915113,828.022594255982
"Blvra",5284.97479633409,5405.18742118612,5009.65550646755,4743.88120036111,4743.00154044578,4880.57455556859
"Srpk3",326.781801455529,459.073470676266,361.633488760827,10.5795744878704,6.56319401353198,56.1532563920724
"Idh3g",9124.66096343656,10123.7781164924,8806.26414522987,7111.58997074652,7603.4602646768,7744.39063156428
"Ssr4",4012.68829728481,3611.1766213065,3524.02603912578,3668.99643239347,4250.76198943088,4052.55196131261
"Bcap31",6872.02906002069,6855.89985812581,6267.22781873493,5909.75030892443,6464.746103329,6778.36427159897
"Fam98a",839.781173593438,990.632226196153,1099.01829016804,1756.91466995235,2165.85402446555,1904.45196678876
"Ltbp2",10.8126331363962,0,6.5159187164113,149.524652761902,112.668163898966,113.258262892485
"Kmt2a",1220.62614073095,849.688616778001,1206.53094898883,779.361987273123,487.864088339211,610.071819446074
"Ift46",485.367087456007,548.67333666352,507.155673427346,459.858837739436,461.611312285083,434.949799511476
"Trappc6a",1756.45218282347,1896.69828674141,1920.02404843586,1170.10093835847,1213.09702683449,1225.85413954219
"Supt6",5045.89546365156,4627.98408925174,4587.20677635355,4711.43717193164,4837.07398797307,4485.59826060741
"Spag5",621.12570350187,683.576505678036,553.85309089496,1057.25214382119,1265.60257894275,1145.90713044161
"Unc119",2121.6789020973,1874.55000526142,1779.93179603302,2624.43977795773,3027.82017157609,3018.95134365514
"Sdf2",1130.52086459431,1184.93305917975,1195.67108446147,882.336512288395,1104.80432561122,827.070844147642
"Ccne1",634.34114400191,780.223552136198,614.668332248132,2008.00323779781,2271.95899435099,2105.27123964854
"Bbc3",1229.0359665037,1097.34667332704,1125.08196503368,562.833362754708,560.059222488063,631.962071937899
"Mybpc3",12.014036818218,15.1011010090877,9.77387807461695,4.93713476100621,3.28159700676599,3.80700043336084
"Psmc3",8120.28748543354,8294.53141425824,7778.92096094235,8877.67360525502,10237.488795441,10090.4546486229
"Acp2",4256.57324469463,3363.51856475747,3849.82197494634,3815.69986529194,4468.44125754636,4212.44597951377
"Rapsn",16.8196515455052,10.0674006727251,6.5159187164113,5.64243972686424,4.37546267568799,4.75875054170105
"Slc39a13",1105.29138727606,1015.80072787797,1076.2125746606,959.214753566921,1148.5589523681,1064.05662112435
"Celf2",756.884319547733,977.54460532161,978.47379391443,1115.08715102155,1042.45398248266,891.789851514776
"Nr1h3",400.067426046659,492.295892896259,498.467781805464,546.611348539973,728.51453550205,584.374566520889
"Ddb2",217.454066409746,222.489554867225,258.464775750981,78.2888512102413,92.9785818583698,85.6575097506189
"Spi1",12459.7575841739,12619.486743261,12668.0319711563,10384.9103172936,12706.3436101979,12407.014412323
"Sf3a1",2025.56660755155,2235.96968941225,2242.56202489822,2218.88942258936,2373.68850156073,2603.98829641881
"Stat6",11072.1363316697,11100.3159817467,11349.6444175357,6829.4679844033,8043.19426358345,7409.37459342853
"Napsa",5972.17770233616,5409.21438145521,5327.84953711897,2814.8721187394,3411.76702136771,3266.4063718236
"Vrk3",1772.07043068715,1745.68727665054,1841.83302383893,1467.73963395056,1816.91087607944,1574.19467919471
"Smg9",437.310940183135,402.696026909005,470.232134034349,457.742922841861,514.116864393339,493.958306228569
"Paxip1",933.490660775538,1084.2590524525,908.970660939376,989.542867098816,926.504221576932,929.859855848385
"Rmnd5a",1086.06892836691,952.376103639797,1145.71570763565,832.965164678333,463.799043622927,403.542045936249
"Mov10",7546.01652552272,7655.25147154019,7339.09644758459,8752.83462629815,10139.040885238,9678.34685171159
"Ppm1j",1660.33988827773,1578.5684254833,1773.41587731661,639.711604033233,663.976461035652,825.167343930962
"Rhoc",6542.84445120152,5733.38468311696,6198.81067221261,4762.92443443928,6216.43859648371,6081.68319229394
"Ppard",99.7165055912093,93.6268262563437,89.0508891242877,62.0668369955066,66.7258058042418,80.8987592089178
"Def6",1162.9587640035,1539.30556285967,1498.6613047746,1686.38417336655,1869.41642818769,1991.06122664772
"Metrn",36.042110454654,18.1213212109052,20.6337426019691,38.7917731221916,28.4405073919719,58.0567566087528
"Lmf1",1159.35455295804,1185.93979924702,1093.58835790436,1007.88079621112,1036.98465413805,1190.6393855336
"Narfl",1973.90624923322,2124.221541945,1933.05588586868,1492.42530775559,1521.5671454705,1637.01018634516
"Dbf4",484.165683774185,492.295892896259,478.92002565623,647.469958657671,589.593595548957,611.023569554415
"Daxx",1722.81287973246,2042.67559649593,1891.78840066475,2329.62230222907,2489.63826246647,2482.16428255127
"Cd320",772.502567411417,803.378573683465,728.69690978533,1077.00068286521,1334.51611608484,1161.13513217506
"Ipo4",1379.21142673143,1534.27186252331,1538.8428035258,1088.28556231894,1240.44366855754,1042.16636863253
"Tm9sf1",1722.81287973246,1780.92317900508,1771.24390441114,1535.44891067293,1740.3402792549,1646.52768742856
"Irf9",1062.04085473047,1104.39385379795,1056.66481851137,1513.58445673133,1618.92119000456,1797.85595465466
"Gmpr2",223.461084818855,237.590655876313,184.617696964987,350.536568031441,331.441297683365,317.88453618563
"Mdp1",303.955131500915,273.833298298124,297.560288049449,246.151433084452,237.368850156073,249.358528385135
"Dhrs1",1921.04448723306,1727.56595543963,1846.17696964987,1881.75364890922,1844.25751780249,1952.99122231411
"Tmem161a",1400.83669300422,1447.69221673787,1599.65804487897,1531.92238584364,1533.59966782864,1654.14168829528
"Armc6",361.622508228361,317.123121190842,365.977434571768,306.807660148243,448.484924258019,383.555293661104
"Borcs8",630.736932956445,667.468664601676,611.410372889927,598.803916013467,714.294281806064,835.636595122704
"Slc25a42",154.981074955012,128.862728610882,98.8247671989047,154.461787522909,127.982283263874,177.025520151279
"Snx9",2595.03195273509,2466.51316481766,2428.26570831594,1623.61203140518,1708.61817485616,1650.33468786192
"Ranbp3",3684.70509214746,4197.09934045911,4000.77409187654,3651.36380824702,4296.70434752561,4102.0429669463
"Ndufa11",1761.25779755076,1527.2246820524,1459.56579247613,1711.77515213744,2194.29453185753,2007.2409784895
"Nr2f6",571.868152547176,551.693556865337,660.279763263011,260.962837367471,271.278685892655,277.911031635341
"Use1",2461.67614405287,2730.27906244306,2494.51088193279,1885.98547870437,2087.09569630317,2125.25799192369
"Ocel1",526.214812637948,462.093690878084,403.9869604175,308.218270079959,406.918028838983,419.721797778032
"Dyrk1b",234.273717955251,252.691756885401,204.165453114221,83.2259859712475,113.762029567888,101.837261592402
"Braf",648.757988183771,706.731527225304,784.082218874826,758.202838297382,556.777625481297,426.384048536414
"Ndufb2",85.2996614093477,91.6133461217987,89.0508891242877,87.4578157663957,95.1663131962138,90.4162602923199
"Hltf",254.697580546221,461.086950810811,362.719475213562,400.613220607361,417.856685528203,379.748293227744
"Prpf6",6690.6171040656,6261.92321843503,6648.40906364499,5788.43785479685,6282.07053661903,6061.69644001879
"Rgs19",2671.92178837168,2833.97328937212,2725.82599636539,3127.3222186145,3175.49203688056,3138.87185730601
